ABE,TJR,NV,DST,LMAC,OUT
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.993178,0.1164,0.385211,0.98913,0.385211,0
0.555648,0.144375,0.46017,1,0.385382,1
0.535093,0.268975,1,1,0.385806,0
0.108924,0.0975,0.542505,1,0.385969,1
0.457808,0.125775,0.034327,1,0.386146,0
0.963638,0.19,0.38952,0.9625,0.386419,0
0.992836,0.383775,0.409096,1,0.386925,1
0.555738,0.162775,0.420084,1,0.387087,1
0.995433,0.162775,0.590342,1,0.388069,1
0.98616,0.3111,1,1,0.388242,1
0.912938,0.319375,1,1,0.388568,1
0.803059,0.319375,1,1,0.389396,0
0.995372,0.0784,0.305982,0,0.389871,1
0.995372,0.0784,0.305982,0,0.389871,1
0.3764,0.144375,0.117636,1,0.389881,0
0.877418,0.144375,1,0,0.390181,1
0.01591,0.0975,1,0,0.390308,0
0.993941,0.068775,1,1,0.391211,0
0.993941,0.068775,1,1,0.391211,0
0.989865,0.3759,1,1,0.391365,1
0.9936,0.180975,1,1,0.391424,0
0.9936,0.180975,1,1,0.391424,0
0.645904,0.198975,0.362885,1,0.391442,1
0.887828,0.106975,1,1,0.391553,0
0.996551,0.0975,0.658149,1,0.392811,1
0.994485,0.2256,1,0,0.393367,1
0.994485,0.2256,1,0,0.393367,1
0.90203,0.144375,1,1,0.39448,1
0.990766,0.0975,0.395173,0.972028,0.395173,1
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.990766,0.0975,0.395173,0.972028,0.395173,1
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.990766,0.0975,0.395173,0.972028,0.395173,0
0.019378,0.068775,0.499383,1,0.395321,1
0.995273,0.180975,0.568538,1,0.395845,0
0.988429,0.351975,0.424266,1,0.396303,1
0.982056,0.2775,0.307454,0.923077,0.39635,0
0.965487,0.2775,0.308443,0.923077,0.396397,0
0.979489,0.0199,0.396703,0,0.396703,0
0.733381,0.198975,0.572376,1,0.39763,1
0.986701,0.268975,0.283229,0.988235,0.397703,1
0.874455,0.144375,1,0,0.398559,0
0.995345,0.162775,0.582171,1,0.398615,1
0.555695,0.1351,0.478907,1,0.399887,1
0.29385,0.4375,1,1,0.400463,0
0.019382,0.106975,0.50959,1,0.400684,0
0.993926,0.068775,1,1,0.401034,0
0.993926,0.068775,1,1,0.401034,0
0.993619,0.180975,1,1,0.401206,0
0.993619,0.180975,1,1,0.401206,0
0.873586,0.1164,1,1,0.401326,0
0.019353,0.162775,0.546847,1,0.401468,0
0.795534,0.0396,0.033809,1,0.401725,0
0.466384,0.1536,0.424225,1,0.40187,1
0.989941,0.3276,1,1,0.401951,1
0.994476,0.216775,1,0,0.402301,1
0.994476,0.216775,1,0,0.402301,1
0.376338,0.1536,0.100082,1,0.402799,0
0.548451,0.144375,0.044923,1,0.404943,0
0.019349,0.1164,1,1,0.405065,1
0.966745,0.2604,0.305116,0.923077,0.406061,0
0.549134,0.1351,0.035659,1,0.406464,0
0.467017,0.2079,0.358345,1,0.406521,0
0.99364,0.1351,1,1,0.406895,0
0.99364,0.1351,1,1,0.406895,0
0.994464,0.198975,1,0,0.407161,0
0.994464,0.198975,1,0,0.407161,0
0.993908,0.049375,1,1,0.407305,1
0.993908,0.049375,1,1,0.407305,1
0.871833,0.1351,1,0,0.409513,0
0.993672,0.0396,1,1,0.409537,0
0.993672,0.0396,1,1,0.409537,0
0.994473,0.198975,1,0,0.409594,0
0.994473,0.198975,1,0,0.409594,0
0.376288,0.1536,0.077466,1,0.409715,0
0.989506,0.319375,1,1,0.410118,1
0.993885,0.049375,1,1,0.410193,0
0.993885,0.049375,1,1,0.410193,0
0.734118,0.3276,1,1,0.41031,1
0.993734,0.0396,1,1,0.410782,0
0.993734,0.0396,1,1,0.410782,0
0.994479,0.198975,0.412113,1,0.411062,1
0.994479,0.198975,0.412113,1,0.411062,1
0.993795,0.049375,1,1,0.411266,0
0.993795,0.049375,1,1,0.411266,0
0.993868,0.0591,1,1,0.4113,0
0.993868,0.0591,1,1,0.4113,0
0.995323,0.1351,1,0,0.411365,0
0.995323,0.1351,1,0,0.411365,0
0.994355,0.198975,0.535022,1,0.411378,0
0.994355,0.198975,0.535022,1,0.411378,0
0.996283,0.106975,0.668998,1,0.411412,1
0.993848,0.049375,1,1,0.411455,0
0.993848,0.049375,1,1,0.411455,0
0.994433,0.198975,0.46623,1,0.411456,0
0.994433,0.198975,0.46623,1,0.411456,0
0.99431,0.198975,0.535022,1,0.412089,0
0.99431,0.198975,0.535022,1,0.412089,0
0.99526,0.1351,1,0,0.413173,0
0.99526,0.1351,1,0,0.413173,0
0.902463,0.1351,1,1,0.41343,1
0.108574,0.162775,0.542206,1,0.415166,0
0.019387,0.068775,0.499383,1,0.416817,1
0.86806,0.1164,1,1,0.416991,0
0.994529,0.1351,1,0,0.41701,0
0.994529,0.1351,1,0,0.41701,0
0.015542,0.0784,1,0,0.417673,1
0.645143,0.1536,0.500007,1,0.417744,1
0.987771,0.335775,1,1,0.418104,1
0.466428,0.1536,0.423504,1,0.418389,1
0.98945,0.319375,1,1,0.419405,1
0.793921,0.049375,0.033809,1,0.419648,0
0.019351,0.1164,0.501374,1,0.420207,1
0.988279,0.335775,1,1,0.420231,1
0.548626,0.144375,0.038915,1,0.421521,0
0.988476,0.319375,1,1,0.422252,1
0.98575,0.268975,0.423177,0.988235,0.423177,0
0.019355,0.125775,0.550038,1,0.42363,1
0.875222,0.1164,1,1,0.423909,0
0.733437,0.198975,0.572376,1,0.424462,1
0.989395,0.3276,1,1,0.425634,1
0.987092,0.0199,0.426205,0,0.426205,0
0.548991,0.144375,0.038915,1,0.426519,0
0.10855,0.180975,0.547004,1,0.427466,0
0.10855,0.180975,0.547004,1,0.427466,0
0.823356,0.335775,1,1,0.428018,1
0.038391,0.0591,0.486675,1,0.429261,1
0.989341,0.3276,1,1,0.429826,1
0.863421,0.1164,1,1,0.430082,0
0.019351,0.106975,0.690618,1,0.431291,1
0.902887,0.125775,1,1,0.43211,1
0.019348,0.198975,0.576218,1,0.432356,0
0.989284,0.335775,1,1,0.432714,1
0.888415,0.106975,1,1,0.433184,0
0.465472,0.144375,0.056517,1,0.434815,0
0.989227,0.335775,1,1,0.434835,1
0.996206,0.049375,0.129246,1,0.43547,0
0.733784,0.144375,1,0,0.43638,0
0.733784,0.144375,1,0,0.43638,0
0.823326,0.162775,1,1,0.437484,0
0.823326,0.162775,1,1,0.437484,0
0.555794,0.1719,0.424289,1,0.43778,1
0.989114,0.335775,1,1,0.437963,1
0.466472,0.162775,0.421402,1,0.438089,1
0.019345,0.162775,0.532634,1,0.4393,0
0.733949,0.399375,1,1,0.439623,1
0.792506,0.049375,0.033809,1,0.439664,0
0.19811,0.1351,0.486278,1,0.442671,1
0.108572,0.162775,0.542206,1,0.443902,0
0.017506,0.0975,1,1,0.443914,0
0.460501,0.1351,0.035659,1,0.44401,0
0.28745,0.1351,0.64709,1,0.444109,0
0.198051,0.1536,0.621323,1,0.444637,1
0.198021,0.198975,0.606398,1,0.444829,0
0.460789,0.144375,0.044923,1,0.445486,0
0.287323,0.198975,0.579623,1,0.445798,0
0.948842,0.125775,1,1,0.445896,1
0.823159,0.399375,1,1,0.446645,1
0.986752,0.268975,0.594247,1,0.447703,0
0.644223,0.19,0.572376,1,0.448283,1
0.991938,0.2944,0.572376,1,0.450575,1
0.82026,0.399375,1,1,0.450729,0
0.903302,0.125775,1,1,0.451156,1
0.465908,0.162775,0.548417,1,0.451671,0
0.990983,0.2944,1,1,0.452815,1
0.994257,0.144375,1,0,0.453649,1
0.994257,0.144375,1,0,0.453649,1
0.990966,0.3111,1,1,0.453769,1
0.988702,0.351975,1,1,0.453923,1
0.017715,0.106975,1,1,0.454326,0
0.990167,0.302775,1,1,0.454517,1
0.988644,0.351975,1,1,0.454964,1
0.786263,0.0784,1,0,0.45517,0
0.988588,0.3439,1,1,0.45534,1
0.99006,0.3111,1,1,0.455542,1
0.9871,0.0396,0.455715,0,0.455715,0
0.944775,0.198975,0.717337,1,0.458651,1
0.555846,0.1719,0.419994,1,0.458879,1
0.466516,0.1719,0.417981,1,0.459174,1
0.985799,0.2604,0.4595,0.988235,0.4595,1
0.987512,0.367975,1,1,0.459758,1
0.995191,0.0199,0.559114,1,0.459995,0
0.995191,0.0199,0.559114,1,0.459995,0
0.916826,0.0975,1,1,0.461626,0
0.791051,0.049375,0.033809,1,0.462144,0
0.465829,0.144375,0.5124,1,0.462908,1
0.019345,0.1351,0.572413,1,0.465858,1
0.882311,0.2256,0.725946,1,0.466738,1
0.905657,0.216775,0.705537,1,0.466962,1
0.854916,0.106975,1,1,0.467372,0
0.450973,0.125775,0.034327,1,0.468057,0
0.644268,0.180975,0.572376,1,0.46844,1
0.198114,0.144375,0.572376,1,0.469056,1
0.903707,0.125775,1,1,0.469465,1
0.992002,0.302775,0.572376,1,0.470101,1
0.987033,0.335775,1,1,0.472719,1
0.293712,0.4375,1,1,0.47285,0
0.995795,0.068775,0.098305,1,0.473819,0
0.466476,0.162775,0.420084,1,0.474241,1
0.019342,0.1351,0.572388,1,0.475411,1
0.733402,0.2079,0.572376,1,0.478568,1
0.99862,0.009975,0.475923,1,0.479065,0
0.78935,0.049375,0.033809,1,0.480234,0
0.555031,0.1536,0.471353,1,0.480638,0
0.995202,0.1351,0.572379,1,0.480971,1
0.968848,0.2431,0.456823,0,0.482479,1
0.63695,0.0784,0.483457,1,0.483453,0
0.99508,0.1351,0.572377,1,0.483791,1
0.998939,0.009975,0.480765,1,0.483917,0
0.998939,0.009975,0.480765,1,0.483917,0
0.986115,0.319375,1,1,0.484116,1
0.644314,0.180975,0.572376,1,0.484728,1
0.994951,0.1351,0.485124,1,0.485011,1
0.987107,0.087975,0.485278,0,0.485278,0
0.994825,0.125775,0.572376,1,0.485481,1
0.466521,0.1536,0.424225,1,0.485812,1
0.992061,0.302775,0.572376,1,0.48597,1
0.019314,0.216775,1,0,0.488253,0
0.019314,0.216775,1,0,0.488253,0
0.999388,0.009975,0.487222,1,0.49036,0
0.999388,0.009975,0.487222,1,0.49036,0
0.441106,0.125775,0.033966,1,0.491467,0
0.985848,0.2775,0.491515,0.988235,0.491515,0
0.466568,0.1536,0.423504,1,0.492289,1
0.733452,0.2079,0.572376,1,0.492474,1
0.644362,0.1719,0.572376,1,0.494647,1
0.986803,0.2944,0.381635,0.988235,0.495489,1
0.992117,0.367975,0.563919,1,0.49554,0
0.99455,0.0199,0.559114,1,0.496499,0
0.99455,0.0199,0.559114,1,0.496499,0
0.466618,0.162775,0.421402,1,0.497524,1
0.787595,0.049375,0.033809,1,0.497738,0
0.95569,0.4224,0.504749,0.267081,0.498075,0
0.466667,0.1719,0.417981,1,0.501564,1
0.644411,0.1719,0.572376,1,0.50181,1
0.992171,0.367975,0.563919,1,0.502559,0
0.6442,0.162775,0.425245,1,0.503591,0
0.860811,0.1351,1,1,0.505306,0
0.37725,0.162775,0.418334,1,0.505476,1
0.935629,0.162775,0.721366,0.904215,0.506685,0
0.019311,0.180975,0.547004,1,0.506975,0
0.019311,0.180975,0.547004,1,0.506975,0
0.785788,0.049375,0.033809,1,0.50756,0
0.99539,0.087975,0.073137,1,0.508085,0
0.644459,0.162775,0.566384,1,0.510712,1
0.783923,0.0591,0.033809,1,0.512064,0
0.99223,0.319375,0.572376,1,0.512123,1
0.848454,0.106975,1,1,0.513948,0
0.987114,0.106975,0.514839,0,0.514839,0
0.994206,0.1351,1,0,0.515722,0
0.994206,0.1351,1,0,0.515722,0
0.431623,0.125775,0.033866,1,0.516291,0
0.535521,0.268975,1,1,0.516496,0
0.985895,0.285975,0.519258,0.988235,0.519258,1
0.950329,0.125775,1,1,0.519993,1
0.781927,0.068775,0.033809,1,0.521324,0
0.360286,0.068775,0.523661,1,0.523657,0
0.995117,0.0199,0.651535,1,0.524103,0
0.995117,0.0199,0.651535,1,0.524103,0
0.287568,0.144375,0.572376,1,0.525557,0
0.555199,0.180975,0.572376,1,0.525855,1
0.990709,0.198975,0.834082,1,0.526378,0
0.991246,0.216775,1,1,0.526389,1
0.991094,0.144375,0.870689,0.971831,0.526548,1
0.375184,0.302775,1,1,0.52655,0
0.01924,0.2604,0.588043,1,0.527356,1
0.223826,0.429975,1,1,0.527767,0
0.951474,0.106975,0.622459,1,0.527823,0
0.992293,0.319375,0.572376,1,0.52795,1
0.991191,0.1536,0.82312,1,0.52806,1
0.961005,0.068775,1,1,0.529048,1
0.987163,0.1164,0.529346,0,0.529346,1
0.934975,0.180975,0.672355,0.981943,0.530159,0
0.991926,0.234375,1,0.971831,0.530456,1
0.959575,0.1351,1,1,0.530785,1
0.287228,0.1164,1,1,0.533904,0
0.287228,0.1164,1,1,0.533904,0
0.991979,0.2079,1,0.971831,0.534526,1
0.950751,0.087975,0.64318,1,0.536769,0
0.019243,0.234375,0.585361,1,0.537565,1
0.960402,0.1351,1,1,0.538158,1
0.991149,0.1536,0.906363,1,0.538186,1
0.78065,0.068775,0.033809,1,0.538268,0
0.019252,0.216775,0.907963,1,0.53833,0
0.991293,0.216775,1,1,0.538988,1
0.991143,0.1719,0.841237,0.971831,0.539012,1
0.986864,0.268975,0.423177,0.988235,0.539333,1
0.991043,0.268975,1,0.980583,0.540075,1
0.96133,0.087975,1,1,0.540194,1
0.952158,0.0975,0.596889,1,0.540325,0
0.375186,0.302775,1,1,0.540875,0
0.427622,0.125775,0.033829,1,0.541867,0
0.019251,0.198975,0.76218,1,0.541964,1
0.991206,0.216775,1,1,0.542717,0
0.991233,0.162775,0.750437,1,0.542982,1
0.986973,0.3276,1,1,0.543056,1
0.985948,0.2775,0.543108,0.988235,0.543108,1
0.970483,0.087975,0.584083,1,0.543314,0
0.970483,0.087975,0.584083,1,0.543314,0
0.01924,0.2604,0.5984,1,0.544401,0
0.987125,0.106975,0.54446,0,0.54446,1
0.993905,0.2079,1,0,0.54593,0
0.993905,0.2079,1,0,0.54593,0
0.555241,0.19,0.572376,1,0.547146,1
0.991877,0.2256,1,0.971831,0.54768,1
0.987168,0.125775,0.591293,1,0.547933,0
0.960658,0.0975,1,1,0.549025,0
0.992358,0.319375,0.572376,1,0.549952,1
0.781254,0.068775,0.033809,1,0.55098,0
0.377007,0.1351,0.572376,1,0.55103,1
0.960203,0.2256,0.613352,0.117647,0.551463,1
0.958767,0.251775,0.593512,0.117647,0.552513,1
0.956537,0.2944,0.57037,0.117647,0.553046,1
0.958678,0.1351,1,1,0.553557,1
0.99203,0.198975,1,1,0.553912,0
0.991105,0.144375,0.981923,1,0.554438,1
0.961163,0.144375,1,1,0.554561,1
0.254538,0.049375,0.555113,1,0.55511,0
0.990991,0.251775,1,0.980583,0.556,1
0.952814,0.0975,0.598221,1,0.556399,0
0.286196,0.2775,1,1,0.556698,1
0.108207,0.2256,0.703918,1,0.557574,1
0.991171,0.1536,0.598656,1,0.558204,0
0.991193,0.19,0.812017,0.971831,0.558806,1
0.95002,0.0975,0.684433,1,0.559436,1
0.987144,0.1164,0.562028,0,0.559461,1
0.10815,0.2604,0.5984,1,0.559655,0
0.991341,0.19,1,1,0.560675,1
0.991819,0.198975,1,0.971831,0.561923,1
0.966666,0.087975,0.64318,1,0.562414,0
0.985997,0.285975,0.563133,0.988235,0.563133,0
0.018741,0.1351,1,1,0.563376,1
0.108174,0.234375,0.584913,1,0.564192,1
0.991278,0.162775,0.687831,1,0.567012,1
0.961864,0.1536,1,1,0.567153,1
0.966691,0.0784,0.898716,1,0.567346,0
0.995198,0.0975,0.328718,0,0.56784,1
0.019252,0.216775,0.981446,1,0.568116,1
0.993623,0.180975,0.568538,1,0.568538,0
0.990939,0.251775,1,0.980583,0.568697,1
0.96194,0.125775,1,1,0.568715,1
0.953428,0.0975,0.599048,1,0.568857,0
0.953428,0.0975,0.599048,1,0.568857,0
0.286185,0.319375,1,1,0.569754,1
0.833207,0.106975,1,1,0.569863,0
0.995246,0.125775,0.391978,0,0.57026,0
0.019249,0.2775,0.650634,1,0.570389,1
0.41959,0.125775,0.033816,1,0.57114,0
0.991128,0.125775,0.580802,0.99115,0.571566,1
0.019239,0.234375,0.53875,1,0.573449,0
0.376632,0.19,0.572376,1,0.573837,1
0.019278,0.198975,1,1,0.574059,0
0.644873,0.1164,1,0,0.574677,1
0.644873,0.1164,1,0,0.574677,1
0.99367,0.180975,0.574862,1,0.574862,1
0.991245,0.2079,0.782579,0.971831,0.574942,1
0.933712,0.162775,0.672396,0.981943,0.575372,0
0.991759,0.198975,0.972511,0.971831,0.576603,1
0.992422,0.302775,0.572376,1,0.576881,1
0.986928,0.2604,0.4595,0.988235,0.577591,0
0.377037,0.144375,0.572376,1,0.578224,1
0.991388,0.144375,0.981923,1,0.578598,1
0.992215,0.180975,1,1,0.578758,1
0.986042,0.3276,0.579573,0.988235,0.579573,0
0.960293,0.0975,1,1,0.580421,0
0.962519,0.1536,1,1,0.582043,1
0.966889,0.0784,0.824976,1,0.582086,0
0.553995,0.144375,0.5124,1,0.582452,1
0.957702,0.125775,1,1,0.582792,1
0.991325,0.162775,0.630428,1,0.582854,1
0.991497,0.234375,1,0.980583,0.582876,0
0.99177,0.1719,0.825035,0.971831,0.583046,1
0.108408,0.2079,1,1,0.583158,0
0.994538,0.0199,0.651535,1,0.583252,0
0.994538,0.0199,0.651535,1,0.583252,0
0.991578,0.162775,0.687831,1,0.583301,1
0.994372,0.4071,0.577092,1,0.583447,0
0.962232,0.1164,1,1,0.583477,1
0.990887,0.251775,1,0.980583,0.583769,1
0.954047,0.0975,0.599048,1,0.583784,0
0.954047,0.0975,0.599048,1,0.583784,0
0.991299,0.234375,0.753205,0.971831,0.583863,1
0.991463,0.234375,1,0.980583,0.584212,0
0.992406,0.198975,1,1,0.584567,1
0.991533,0.162775,0.750437,1,0.584605,1
0.197201,0.319375,1,1,0.58486,1
0.991712,0.180975,0.751423,0.971831,0.58519,0
0.991426,0.1719,0.583288,1,0.585271,1
0.992341,0.19,1,1,0.585343,1
0.991485,0.1536,0.82312,1,0.585347,1
0.019248,0.302775,0.619122,1,0.58544,1
0.991597,0.2604,0.60656,0.971831,0.585517,1
0.991538,0.234375,0.623026,0.971831,0.585517,1
0.991482,0.234375,0.665782,0.971831,0.585517,1
0.99142,0.251775,0.694515,0.971831,0.585517,1
0.991359,0.251775,0.723898,0.971831,0.585517,1
0.991374,0.162775,0.601095,1,0.585549,1
0.992279,0.19,1,1,0.585627,1
0.991436,0.1536,0.906363,1,0.585631,1
0.991654,0.234375,0.677282,0.971831,0.58578,0
0.99108,0.125775,0.597195,0.99115,0.586812,1
0.930061,0.162775,0.672398,0.981943,0.588079,0
0.108145,0.251775,0.589684,1,0.588471,0
0.971606,0.251775,0.588574,0.446809,0.588572,1
0.464953,0.162775,0.548417,1,0.589385,0
0.108179,0.2775,0.590367,1,0.590367,1
0.94926,0.087975,0.736273,1,0.590724,1
0.967346,0.0975,0.596889,1,0.591336,0
0.991703,0.19,0.899062,0.971831,0.59165,0
0.986089,0.383775,0.593134,0.988235,0.593134,0
0.965399,0.106975,0.785018,1,0.593304,0
0.734046,0.1351,1,1,0.593382,0
0.734046,0.1351,1,1,0.593382,0
0.986065,0.3111,1,1,0.593604,1
0.993829,0.068775,0.409978,1,0.59366,1
0.993829,0.068775,0.409978,1,0.59366,1
0.994561,0.4071,0.550423,1,0.594414,0
0.990837,0.251775,1,0.980583,0.595387,1
0.96313,0.1536,1,1,0.596478,1
0.967082,0.068775,0.751635,1,0.596481,0
0.929408,0.162775,0.672398,0.981943,0.596528,0
0.962513,0.0975,1,1,0.596541,1
0.954639,0.0975,0.556397,1,0.596579,0
0.954639,0.0975,0.556397,1,0.596579,0
0.955186,0.087975,0.573645,1,0.596606,0
0.955186,0.087975,0.573645,1,0.596606,0
0.962787,0.0784,0.972008,1,0.59666,1
0.018727,0.144375,1,1,0.596705,1
0.967268,0.068775,0.677645,1,0.59671,1
0.967664,0.0975,0.599048,1,0.596749,0
0.965849,0.0975,1,1,0.596756,1
0.37588,0.198975,0.579623,1,0.598661,0
0.411746,0.125775,0.033811,1,0.600903,0
0.376659,0.19,0.546665,1,0.601026,0
0.93792,0.268975,0.441133,1,0.60174,0
0.938805,0.2431,0.457148,1,0.601764,0
0.9397,0.2256,0.4698,1,0.601783,0
0.94059,0.144375,0.48793,1,0.601976,0
0.941468,0.198975,0.449516,0.994949,0.603251,0
0.986146,0.383775,0.603727,0.988235,0.603727,0
0.28678,0.198975,0.606398,1,0.603849,0
0.992486,0.2944,0.572376,1,0.604065,1
0.197649,0.1536,0.621323,1,0.604822,1
0.377069,0.144375,0.572376,1,0.605339,1
0.987179,0.125775,0.591293,1,0.605472,0
0.994745,0.4071,0.550423,1,0.605653,0
0.991672,0.2604,0.60656,0.971831,0.60656,0
0.986214,0.3759,0.606849,0.988235,0.606849,0
0.019253,0.2256,1,1,0.607298,1
0.986284,0.367975,0.607326,0.988235,0.607326,1
0.286872,0.1351,0.64709,1,0.608778,0
0.987003,0.2775,0.491515,0.988235,0.610371,1
0.997844,0.106975,0.613876,0,0.61295,1
0.994996,0.0784,0.166336,1,0.613982,0
0.98635,0.3759,0.615821,0.988235,0.615821,1
0.96781,0.2256,0.707865,0,0.616531,1
0.986418,0.367975,0.616621,0.988235,0.616621,0
0.991608,0.234375,0.623026,0.971831,0.616933,1
0.986486,0.2775,0.487856,0.938272,0.618799,0
0.197714,0.1351,0.486278,1,0.621466,0
0.997041,0.1351,0.624358,0,0.623424,1
0.986554,0.319375,0.528844,0.938272,0.623684,0
0.55468,0.1536,0.471353,1,0.627281,0
0.466026,0.180975,0.572376,1,0.628211,1
0.992551,0.285975,0.572376,1,0.631253,1
0.986622,0.367975,0.564657,0.938272,0.631302,0
0.404835,0.125775,0.03381,1,0.631978,0
0.828296,0.106975,1,1,0.632452,0
0.732792,0.268975,0.617404,0.863636,0.632561,1
0.377103,0.162775,0.564233,1,0.632564,1
0.914444,0.2604,1,0.975806,0.633444,0
0.914444,0.2604,1,0.975806,0.633444,0
0.996497,0.144375,0.635745,0,0.634809,1
0.850724,0.1536,1,1,0.635673,0
0.995122,0.0784,0.166336,1,0.636103,0
0.108524,0.162775,0.532634,1,0.63661,1
0.948442,0.106975,0.805488,1,0.643512,0
0.987063,0.285975,0.519258,0.988235,0.646107,0
0.99606,0.1536,0.647172,0,0.646233,1
0.019254,0.2431,1,1,0.646895,1
